apple,positive,1.259E+17
apple,positive,1.25899E+17
apple,positive,1.2585E+17
apple,positive,1.2584E+17
apple,positive,1.25817E+17
apple,positive,1.25795E+17
apple,positive,1.25729E+17
apple,positive,1.25728E+17
apple,positive,1.25723E+17
apple,positive,1.25718E+17
apple,positive,1.25714E+17
apple,positive,1.25714E+17
apple,positive,1.25712E+17
apple,positive,1.25709E+17
apple,positive,1.25707E+17
apple,positive,1.25701E+17
apple,positive,1.257E+17
apple,positive,1.25689E+17
apple,positive,1.25686E+17
apple,positive,1.25682E+17
apple,positive,1.2568E+17
apple,positive,1.25677E+17
apple,positive,1.25673E+17
apple,positive,1.25667E+17
apple,positive,1.25666E+17
apple,positive,1.25664E+17
apple,positive,1.25662E+17
apple,positive,1.25653E+17
apple,positive,1.25648E+17
apple,positive,1.25645E+17
apple,positive,1.25643E+17
apple,positive,1.25634E+17
apple,positive,1.25633E+17
apple,positive,1.25628E+17
apple,positive,1.25624E+17
apple,positive,1.25618E+17
apple,positive,1.25616E+17
apple,positive,1.2561E+17
apple,positive,1.25608E+17
apple,positive,1.25597E+17
apple,positive,1.25595E+17
apple,positive,1.25586E+17
apple,positive,1.25562E+17
apple,positive,1.25562E+17
apple,positive,1.2555E+17
apple,positive,1.25547E+17
apple,positive,1.2554E+17
apple,positive,1.25538E+17
apple,positive,1.25538E+17
apple,positive,1.25537E+17
apple,positive,1.25534E+17
apple,positive,1.25524E+17
apple,positive,1.25523E+17
apple,positive,1.25502E+17
apple,positive,1.25501E+17
apple,positive,1.25495E+17
apple,positive,1.25459E+17
apple,positive,1.25459E+17
apple,positive,1.25455E+17
apple,positive,1.25445E+17
apple,positive,1.25423E+17
apple,positive,1.25423E+17
apple,positive,1.25417E+17
apple,positive,1.25408E+17
apple,positive,1.25403E+17
apple,positive,1.25402E+17
apple,positive,1.25394E+17
apple,positive,1.25375E+17
apple,positive,1.25357E+17
apple,positive,1.25343E+17
apple,positive,1.25338E+17
apple,positive,1.25334E+17
apple,positive,1.25331E+17
apple,positive,1.25319E+17
apple,positive,1.25313E+17
apple,positive,1.2531E+17
apple,positive,1.25282E+17
apple,positive,1.2528E+17
apple,positive,1.25279E+17
apple,positive,1.25265E+17
apple,positive,1.25256E+17
apple,positive,1.25252E+17
apple,positive,1.25252E+17
apple,positive,1.25244E+17
apple,positive,1.25239E+17
apple,positive,1.25238E+17
apple,positive,1.25165E+17
apple,negative,1.26419E+17
apple,negative,1.26417E+17
apple,negative,1.26417E+17
apple,negative,1.26416E+17
apple,negative,1.26411E+17
apple,negative,1.26411E+17
apple,negative,1.2641E+17
apple,negative,1.26409E+17
apple,negative,1.26408E+17
apple,negative,1.26408E+17
apple,negative,1.26405E+17
apple,negative,1.26405E+17
apple,negative,1.26405E+17
apple,negative,1.26401E+17
apple,negative,1.26395E+17
apple,negative,1.26394E+17
apple,negative,1.26393E+17
apple,negative,1.26392E+17
apple,negative,1.26391E+17
apple,negative,1.26389E+17
apple,negative,1.26388E+17
apple,negative,1.26388E+17
apple,negative,1.26385E+17
apple,negative,1.26383E+17
apple,negative,1.26382E+17
apple,negative,1.26382E+17
apple,negative,1.26381E+17
apple,negative,1.26381E+17
apple,negative,1.26377E+17
apple,negative,1.26375E+17
apple,negative,1.26373E+17
apple,negative,1.26372E+17
apple,negative,1.26363E+17
apple,negative,1.26361E+17
apple,negative,1.26359E+17
apple,negative,1.26358E+17
apple,negative,1.26358E+17
apple,negative,1.26358E+17
apple,negative,1.26357E+17
apple,negative,1.26355E+17
apple,negative,1.26352E+17
apple,negative,1.26348E+17
apple,negative,1.26344E+17
apple,negative,1.26344E+17
apple,negative,1.26344E+17
apple,negative,1.26343E+17
apple,negative,1.26335E+17
apple,negative,1.26334E+17
apple,negative,1.26331E+17
apple,negative,1.26331E+17
apple,negative,1.26329E+17
apple,negative,1.26328E+17
apple,negative,1.26325E+17
apple,negative,1.26325E+17
apple,negative,1.26324E+17
apple,negative,1.26324E+17
apple,negative,1.26321E+17
apple,negative,1.2632E+17
apple,negative,1.26313E+17
apple,negative,1.26312E+17
apple,negative,1.26311E+17
apple,negative,1.2631E+17
apple,negative,1.26308E+17
apple,negative,1.26307E+17
apple,negative,1.26305E+17
apple,negative,1.26302E+17
apple,negative,1.26299E+17
apple,negative,1.26297E+17
apple,negative,1.26297E+17
apple,negative,1.26295E+17
apple,negative,1.26292E+17
apple,negative,1.26287E+17
apple,negative,1.26284E+17
apple,negative,1.26283E+17
apple,negative,1.26281E+17
apple,negative,1.26281E+17
apple,negative,1.2628E+17
apple,negative,1.2627E+17
apple,negative,1.26264E+17
apple,negative,1.26258E+17
apple,negative,1.26258E+17
apple,negative,1.26251E+17
apple,negative,1.26248E+17
apple,negative,1.26244E+17
apple,negative,1.26241E+17
apple,negative,1.2624E+17
apple,negative,1.26238E+17
apple,negative,1.26222E+17
apple,negative,1.26189E+17
apple,negative,1.26189E+17
apple,negative,1.26189E+17
apple,negative,1.26189E+17
apple,negative,1.26183E+17
apple,negative,1.26167E+17
apple,negative,1.26163E+17
apple,negative,1.26163E+17
apple,negative,1.26159E+17
apple,negative,1.26157E+17
apple,negative,1.26155E+17
apple,negative,1.26153E+17
apple,negative,1.26151E+17
apple,negative,1.26149E+17
apple,negative,1.26149E+17
apple,negative,1.26144E+17
apple,negative,1.26141E+17
apple,negative,1.26141E+17
apple,negative,1.2614E+17
apple,negative,1.26133E+17
apple,negative,1.26132E+17
apple,negative,1.2613E+17
apple,negative,1.2613E+17
apple,negative,1.26129E+17
apple,negative,1.26127E+17
apple,negative,1.26127E+17
apple,negative,1.26121E+17
apple,negative,1.26118E+17
apple,negative,1.26107E+17
apple,negative,1.261E+17
apple,negative,1.26096E+17
apple,negative,1.26094E+17
apple,negative,1.26089E+17
apple,negative,1.26088E+17
apple,negative,1.26086E+17
apple,negative,1.26084E+17
apple,negative,1.26082E+17
apple,negative,1.26082E+17
apple,negative,1.2608E+17
apple,negative,1.26075E+17
apple,negative,1.26074E+17
apple,negative,1.26074E+17
apple,negative,1.26073E+17
apple,negative,1.26071E+17
apple,negative,1.2607E+17
apple,negative,1.26069E+17
apple,negative,1.26063E+17
apple,negative,1.26061E+17
apple,negative,1.26054E+17
apple,negative,1.26054E+17
apple,negative,1.2605E+17
apple,negative,1.26045E+17
apple,negative,1.26044E+17
apple,negative,1.26042E+17
apple,negative,1.26042E+17
apple,negative,1.26038E+17
apple,negative,1.26037E+17
apple,negative,1.26035E+17
apple,negative,1.26034E+17
apple,negative,1.26032E+17
apple,negative,1.26031E+17
apple,negative,1.2603E+17
apple,negative,1.26021E+17
apple,negative,1.26018E+17
apple,negative,1.26017E+17
apple,negative,1.26015E+17
apple,negative,1.26015E+17
apple,negative,1.26013E+17
apple,negative,1.26012E+17
apple,negative,1.26012E+17
apple,negative,1.26009E+17
apple,negative,1.26007E+17
apple,negative,1.26006E+17
apple,negative,1.26006E+17
apple,negative,1.26005E+17
apple,negative,1.26004E+17
apple,negative,1.26002E+17
apple,negative,1.26002E+17
apple,negative,1.26E+17
apple,negative,1.25996E+17
apple,negative,1.25995E+17
apple,negative,1.25995E+17
apple,negative,1.25995E+17
apple,negative,1.25989E+17
apple,negative,1.25988E+17
apple,negative,1.25988E+17
apple,negative,1.25987E+17
apple,negative,1.25982E+17
apple,negative,1.25981E+17
apple,negative,1.25978E+17
apple,negative,1.25976E+17
apple,negative,1.25975E+17
apple,negative,1.25975E+17
apple,negative,1.25974E+17
apple,negative,1.25973E+17
apple,negative,1.2597E+17
apple,negative,1.2597E+17
apple,negative,1.25966E+17
apple,negative,1.25966E+17
apple,negative,1.25966E+17
apple,negative,1.25964E+17
apple,negative,1.25963E+17
apple,negative,1.25962E+17
apple,negative,1.25962E+17
apple,negative,1.2596E+17
apple,negative,1.25959E+17
apple,negative,1.25958E+17
apple,negative,1.25957E+17
apple,negative,1.25956E+17
apple,negative,1.25956E+17
apple,negative,1.25955E+17
apple,negative,1.25954E+17
apple,negative,1.25951E+17
apple,negative,1.25946E+17
apple,negative,1.25943E+17
apple,negative,1.25937E+17
apple,negative,1.25935E+17
apple,negative,1.2593E+17
apple,negative,1.2593E+17
apple,negative,1.25929E+17
apple,negative,1.25921E+17
apple,negative,1.25877E+17
apple,negative,1.25863E+17
apple,negative,1.25847E+17
apple,negative,1.25846E+17
apple,negative,1.25836E+17
apple,negative,1.25826E+17
apple,negative,1.25824E+17
apple,negative,1.25824E+17
apple,negative,1.25822E+17
apple,negative,1.25819E+17
apple,negative,1.25815E+17
apple,negative,1.25814E+17
apple,negative,1.25813E+17
apple,negative,1.25811E+17
apple,negative,1.25808E+17
apple,negative,1.25807E+17
apple,negative,1.25806E+17
apple,negative,1.25799E+17
apple,negative,1.25795E+17
apple,negative,1.25795E+17
apple,negative,1.25732E+17
apple,negative,1.2573E+17
apple,negative,1.25728E+17
apple,negative,1.25723E+17
apple,negative,1.25722E+17
apple,negative,1.25717E+17
apple,negative,1.25717E+17
apple,negative,1.25713E+17
apple,negative,1.25712E+17
apple,negative,1.25712E+17
apple,negative,1.2571E+17
apple,negative,1.25708E+17
apple,negative,1.25706E+17
apple,negative,1.25702E+17
apple,negative,1.25695E+17
apple,negative,1.25693E+17
apple,negative,1.25693E+17
apple,negative,1.25691E+17
apple,negative,1.2569E+17
apple,negative,1.25681E+17
apple,negative,1.25681E+17
apple,negative,1.25679E+17
apple,negative,1.25676E+17
apple,negative,1.25673E+17
apple,negative,1.25665E+17
apple,negative,1.25665E+17
apple,negative,1.25663E+17
apple,negative,1.25661E+17
apple,negative,1.25659E+17
apple,negative,1.25657E+17
apple,negative,1.25657E+17
apple,negative,1.25657E+17
apple,negative,1.25655E+17
apple,negative,1.25652E+17
apple,negative,1.25649E+17
apple,negative,1.25646E+17
apple,negative,1.25643E+17
apple,negative,1.25643E+17
apple,negative,1.25641E+17
apple,negative,1.25639E+17
apple,negative,1.25633E+17
apple,negative,1.25631E+17
apple,negative,1.25626E+17
apple,negative,1.25621E+17
apple,negative,1.25619E+17
apple,negative,1.25607E+17
apple,negative,1.25603E+17
apple,negative,1.25601E+17
apple,negative,1.25599E+17
apple,negative,1.25598E+17
apple,negative,1.25589E+17
apple,negative,1.25588E+17
apple,negative,1.25586E+17
apple,negative,1.25583E+17
apple,negative,1.25578E+17
apple,negative,1.25562E+17
apple,negative,1.25557E+17
apple,negative,1.25547E+17
apple,negative,1.25545E+17
apple,negative,1.25534E+17
apple,negative,1.25522E+17
apple,negative,1.2551E+17
apple,negative,1.25477E+17
apple,negative,1.25476E+17
apple,negative,1.25471E+17
apple,negative,1.25464E+17
apple,negative,1.25458E+17
apple,negative,1.25442E+17
apple,negative,1.25442E+17
apple,negative,1.25441E+17
apple,negative,1.25435E+17
apple,negative,1.2542E+17
apple,negative,1.25409E+17
apple,negative,1.25409E+17
apple,negative,1.25409E+17
apple,negative,1.25407E+17
apple,negative,1.25407E+17
apple,negative,1.25405E+17
apple,negative,1.25405E+17
apple,negative,1.25404E+17
apple,negative,1.254E+17
apple,negative,1.254E+17
apple,negative,1.25396E+17
apple,negative,1.25395E+17
apple,negative,1.25395E+17
apple,negative,1.25395E+17
apple,negative,1.2538E+17
apple,negative,1.25372E+17
apple,negative,1.2537E+17
apple,negative,1.25368E+17
apple,negative,1.25366E+17
apple,negative,1.25366E+17
apple,negative,1.25366E+17
apple,negative,1.25356E+17
apple,negative,1.25355E+17
apple,negative,1.25348E+17
apple,negative,1.25347E+17
apple,negative,1.25342E+17
apple,negative,1.25342E+17
apple,negative,1.25338E+17
apple,negative,1.25336E+17
apple,negative,1.25335E+17
apple,negative,1.25335E+17
apple,negative,1.25334E+17
apple,negative,1.2533E+17
apple,negative,1.2533E+17
apple,negative,1.2533E+17
apple,negative,1.25328E+17
apple,negative,1.25313E+17
apple,negative,1.25312E+17
apple,negative,1.2531E+17
apple,negative,1.25309E+17
apple,negative,1.25309E+17
apple,negative,1.25307E+17
apple,negative,1.25305E+17
apple,negative,1.25304E+17
apple,negative,1.25303E+17
apple,negative,1.25302E+17
apple,negative,1.25302E+17
apple,negative,1.25301E+17
apple,negative,1.25301E+17
apple,negative,1.25296E+17
apple,negative,1.25295E+17
apple,negative,1.25277E+17
apple,negative,1.25276E+17
apple,negative,1.25271E+17
apple,negative,1.25269E+17
apple,negative,1.25269E+17
apple,negative,1.25268E+17
apple,negative,1.25267E+17
apple,negative,1.25266E+17
apple,negative,1.25261E+17
apple,negative,1.25247E+17
apple,negative,1.25246E+17
apple,negative,1.25245E+17
apple,negative,1.25245E+17
apple,negative,1.25237E+17
apple,negative,1.25236E+17
apple,negative,1.25232E+17
apple,negative,1.25231E+17
apple,negative,1.2523E+17
apple,negative,1.25228E+17
apple,negative,1.25225E+17
apple,negative,1.25224E+17
apple,negative,1.25212E+17
apple,negative,1.25204E+17
apple,negative,1.25202E+17
apple,negative,1.25129E+17
apple,neutral,1.26417E+17
apple,neutral,1.26416E+17
apple,neutral,1.26416E+17
apple,neutral,1.26415E+17
apple,neutral,1.2641E+17
apple,neutral,1.2641E+17
apple,neutral,1.26408E+17
apple,neutral,1.26408E+17
apple,neutral,1.26408E+17
apple,neutral,1.26406E+17
apple,neutral,1.26406E+17
apple,neutral,1.26405E+17
apple,neutral,1.26404E+17
apple,neutral,1.26402E+17
apple,neutral,1.264E+17
apple,neutral,1.26395E+17
apple,neutral,1.26393E+17
apple,neutral,1.26389E+17
apple,neutral,1.26387E+17
apple,neutral,1.26386E+17
apple,neutral,1.26385E+17
apple,neutral,1.26383E+17
apple,neutral,1.26383E+17
apple,neutral,1.26382E+17
apple,neutral,1.2638E+17
apple,neutral,1.2638E+17
apple,neutral,1.26377E+17
apple,neutral,1.26375E+17
apple,neutral,1.26375E+17
apple,neutral,1.26371E+17
apple,neutral,1.26369E+17
apple,neutral,1.26368E+17
apple,neutral,1.26368E+17
apple,neutral,1.26364E+17
apple,neutral,1.26363E+17
apple,neutral,1.26361E+17
apple,neutral,1.2636E+17
apple,neutral,1.26358E+17
apple,neutral,1.26358E+17
apple,neutral,1.26353E+17
apple,neutral,1.26352E+17
apple,neutral,1.26349E+17
apple,neutral,1.26348E+17
apple,neutral,1.26347E+17
apple,neutral,1.26347E+17
apple,neutral,1.26343E+17
apple,neutral,1.26339E+17
apple,neutral,1.26337E+17
apple,neutral,1.26337E+17
apple,neutral,1.26331E+17
apple,neutral,1.26331E+17
apple,neutral,1.2633E+17
apple,neutral,1.26329E+17
apple,neutral,1.26329E+17
apple,neutral,1.26328E+17
apple,neutral,1.26327E+17
apple,neutral,1.26325E+17
apple,neutral,1.26325E+17
apple,neutral,1.26324E+17
apple,neutral,1.26324E+17
apple,neutral,1.26324E+17
apple,neutral,1.26321E+17
apple,neutral,1.2632E+17
apple,neutral,1.2632E+17
apple,neutral,1.26319E+17
apple,neutral,1.26317E+17
apple,neutral,1.26317E+17
apple,neutral,1.26316E+17
apple,neutral,1.26315E+17
apple,neutral,1.26315E+17
apple,neutral,1.26312E+17
apple,neutral,1.26312E+17
apple,neutral,1.26311E+17
apple,neutral,1.2631E+17
apple,neutral,1.26309E+17
apple,neutral,1.26307E+17
apple,neutral,1.26303E+17
apple,neutral,1.26303E+17
apple,neutral,1.26302E+17
apple,neutral,1.26301E+17
apple,neutral,1.26301E+17
apple,neutral,1.263E+17
apple,neutral,1.26299E+17
apple,neutral,1.26295E+17
apple,neutral,1.26294E+17
apple,neutral,1.26294E+17
apple,neutral,1.26294E+17
apple,neutral,1.26292E+17
apple,neutral,1.26292E+17
apple,neutral,1.26292E+17
apple,neutral,1.26292E+17
apple,neutral,1.2629E+17
apple,neutral,1.2629E+17
apple,neutral,1.26288E+17
apple,neutral,1.26284E+17
apple,neutral,1.26284E+17
apple,neutral,1.26283E+17
apple,neutral,1.26283E+17
apple,neutral,1.26283E+17
apple,neutral,1.26281E+17
apple,neutral,1.26281E+17
apple,neutral,1.2628E+17
apple,neutral,1.26278E+17
apple,neutral,1.26273E+17
apple,neutral,1.26268E+17
apple,neutral,1.26257E+17
apple,neutral,1.26244E+17
apple,neutral,1.26232E+17
apple,neutral,1.26229E+17
apple,neutral,1.26226E+17
apple,neutral,1.26219E+17
apple,neutral,1.26219E+17
apple,neutral,1.26217E+17
apple,neutral,1.26214E+17
apple,neutral,1.26212E+17
apple,neutral,1.2621E+17
apple,neutral,1.26206E+17
apple,neutral,1.26202E+17
apple,neutral,1.26197E+17
apple,neutral,1.26192E+17
apple,neutral,1.26187E+17
apple,neutral,1.26187E+17
apple,neutral,1.26185E+17
apple,neutral,1.26177E+17
apple,neutral,1.26172E+17
apple,neutral,1.26166E+17
apple,neutral,1.26163E+17
apple,neutral,1.26157E+17
apple,neutral,1.2615E+17
apple,neutral,1.26148E+17
apple,neutral,1.26148E+17
apple,neutral,1.26146E+17
apple,neutral,1.26142E+17
apple,neutral,1.26142E+17
apple,neutral,1.26142E+17
apple,neutral,1.26141E+17
apple,neutral,1.26135E+17
apple,neutral,1.2613E+17
apple,neutral,1.26126E+17
apple,neutral,1.26126E+17
apple,neutral,1.26125E+17
apple,neutral,1.26125E+17
apple,neutral,1.26122E+17
apple,neutral,1.26118E+17
apple,neutral,1.26114E+17
apple,neutral,1.26111E+17
apple,neutral,1.26111E+17
apple,neutral,1.2611E+17
apple,neutral,1.2611E+17
apple,neutral,1.26107E+17
apple,neutral,1.26107E+17
apple,neutral,1.26105E+17
apple,neutral,1.26105E+17
apple,neutral,1.26104E+17
apple,neutral,1.26104E+17
apple,neutral,1.26104E+17
apple,neutral,1.26102E+17
apple,neutral,1.26102E+17
apple,neutral,1.26099E+17
apple,neutral,1.26096E+17
apple,neutral,1.26094E+17
apple,neutral,1.26094E+17
apple,neutral,1.26094E+17
apple,neutral,1.26092E+17
apple,neutral,1.2609E+17
apple,neutral,1.26089E+17
apple,neutral,1.26088E+17
apple,neutral,1.26087E+17
apple,neutral,1.26083E+17
apple,neutral,1.26082E+17
apple,neutral,1.2608E+17
apple,neutral,1.26079E+17
apple,neutral,1.26073E+17
apple,neutral,1.26072E+17
apple,neutral,1.26071E+17
apple,neutral,1.26069E+17
apple,neutral,1.26067E+17
apple,neutral,1.26066E+17
apple,neutral,1.26066E+17
apple,neutral,1.26066E+17
apple,neutral,1.26061E+17
apple,neutral,1.26057E+17
apple,neutral,1.26057E+17
apple,neutral,1.26056E+17
apple,neutral,1.26055E+17
apple,neutral,1.26055E+17
apple,neutral,1.26054E+17
apple,neutral,1.26053E+17
apple,neutral,1.26051E+17
apple,neutral,1.2605E+17
apple,neutral,1.26044E+17
apple,neutral,1.26044E+17
apple,neutral,1.26044E+17
apple,neutral,1.26043E+17
apple,neutral,1.26042E+17
apple,neutral,1.26042E+17
apple,neutral,1.2604E+17
apple,neutral,1.2604E+17
apple,neutral,1.26039E+17
apple,neutral,1.26031E+17
apple,neutral,1.2603E+17
apple,neutral,1.26029E+17
apple,neutral,1.26023E+17
apple,neutral,1.26021E+17
apple,neutral,1.26019E+17
apple,neutral,1.26019E+17
apple,neutral,1.26018E+17
apple,neutral,1.26018E+17
apple,neutral,1.26016E+17
apple,neutral,1.26016E+17
apple,neutral,1.26015E+17
apple,neutral,1.26014E+17
apple,neutral,1.26014E+17
apple,neutral,1.26014E+17
apple,neutral,1.26014E+17
apple,neutral,1.26013E+17
apple,neutral,1.26013E+17
apple,neutral,1.26012E+17
apple,neutral,1.26012E+17
apple,neutral,1.26011E+17
apple,neutral,1.2601E+17
apple,neutral,1.26009E+17
apple,neutral,1.26009E+17
apple,neutral,1.26008E+17
apple,neutral,1.26007E+17
apple,neutral,1.26007E+17
apple,neutral,1.26006E+17
apple,neutral,1.26005E+17
apple,neutral,1.26004E+17
apple,neutral,1.26004E+17
apple,neutral,1.26002E+17
apple,neutral,1.26002E+17
apple,neutral,1.26001E+17
apple,neutral,1.25999E+17
apple,neutral,1.25999E+17
apple,neutral,1.25996E+17
apple,neutral,1.25996E+17
apple,neutral,1.25995E+17
apple,neutral,1.25995E+17
apple,neutral,1.25994E+17
apple,neutral,1.25993E+17
apple,neutral,1.25993E+17
apple,neutral,1.25993E+17
apple,neutral,1.25991E+17
apple,neutral,1.2599E+17
apple,neutral,1.2599E+17
apple,neutral,1.2599E+17
apple,neutral,1.25989E+17
apple,neutral,1.25989E+17
apple,neutral,1.25989E+17
apple,neutral,1.25989E+17
apple,neutral,1.25984E+17
apple,neutral,1.25983E+17
apple,neutral,1.25981E+17
apple,neutral,1.25981E+17
apple,neutral,1.25981E+17
apple,neutral,1.25981E+17
apple,neutral,1.25979E+17
apple,neutral,1.25978E+17
apple,neutral,1.25976E+17
apple,neutral,1.25975E+17
apple,neutral,1.25974E+17
apple,neutral,1.25973E+17
apple,neutral,1.25971E+17
apple,neutral,1.2597E+17
apple,neutral,1.25969E+17
apple,neutral,1.25968E+17
apple,neutral,1.25967E+17
apple,neutral,1.25966E+17
apple,neutral,1.25964E+17
apple,neutral,1.25963E+17
apple,neutral,1.25963E+17
apple,neutral,1.25961E+17
apple,neutral,1.2596E+17
apple,neutral,1.25959E+17
apple,neutral,1.25959E+17
apple,neutral,1.25958E+17
apple,neutral,1.25958E+17
apple,neutral,1.25958E+17
apple,neutral,1.25951E+17
apple,neutral,1.25951E+17
apple,neutral,1.25951E+17
apple,neutral,1.2595E+17
apple,neutral,1.2595E+17
apple,neutral,1.25948E+17
apple,neutral,1.25947E+17
apple,neutral,1.25945E+17
apple,neutral,1.25944E+17
apple,neutral,1.25943E+17
apple,neutral,1.25943E+17
apple,neutral,1.25943E+17
apple,neutral,1.2594E+17
apple,neutral,1.2594E+17
apple,neutral,1.2594E+17
apple,neutral,1.2594E+17
apple,neutral,1.25939E+17
apple,neutral,1.25938E+17
apple,neutral,1.25937E+17
apple,neutral,1.25936E+17
apple,neutral,1.25936E+17
apple,neutral,1.25936E+17
apple,neutral,1.25936E+17
apple,neutral,1.25935E+17
apple,neutral,1.25934E+17
apple,neutral,1.25933E+17
apple,neutral,1.2593E+17
apple,neutral,1.2593E+17
apple,neutral,1.2593E+17
apple,neutral,1.25928E+17
apple,neutral,1.25928E+17
apple,neutral,1.25928E+17
apple,neutral,1.25928E+17
apple,neutral,1.25927E+17
apple,neutral,1.25927E+17
apple,neutral,1.25927E+17
apple,neutral,1.25927E+17
apple,neutral,1.25923E+17
apple,neutral,1.25923E+17
apple,neutral,1.25922E+17
apple,neutral,1.25921E+17
apple,neutral,1.25921E+17
apple,neutral,1.25921E+17
apple,neutral,1.25921E+17
apple,neutral,1.25921E+17
apple,neutral,1.25921E+17
apple,neutral,1.25919E+17
apple,neutral,1.25919E+17
apple,neutral,1.25918E+17
apple,neutral,1.25918E+17
apple,neutral,1.25918E+17
apple,neutral,1.25918E+17
apple,neutral,1.25917E+17
apple,neutral,1.25917E+17
apple,neutral,1.25917E+17
apple,neutral,1.25917E+17
apple,neutral,1.25917E+17
apple,neutral,1.25915E+17
apple,neutral,1.25909E+17
apple,neutral,1.25908E+17
apple,neutral,1.25892E+17
apple,neutral,1.25892E+17
apple,neutral,1.25887E+17
apple,neutral,1.25882E+17
apple,neutral,1.25879E+17
apple,neutral,1.25867E+17
apple,neutral,1.25866E+17
apple,neutral,1.2586E+17
apple,neutral,1.25859E+17
apple,neutral,1.25854E+17
apple,neutral,1.2584E+17
apple,neutral,1.25831E+17
apple,neutral,1.25829E+17
apple,neutral,1.25829E+17
apple,neutral,1.25827E+17
apple,neutral,1.25825E+17
apple,neutral,1.25823E+17
apple,neutral,1.25822E+17
apple,neutral,1.25821E+17
apple,neutral,1.25818E+17
apple,neutral,1.25816E+17
apple,neutral,1.25812E+17
apple,neutral,1.25808E+17
apple,neutral,1.25805E+17
apple,neutral,1.25804E+17
apple,neutral,1.25803E+17
apple,neutral,1.25802E+17
apple,neutral,1.25793E+17
apple,neutral,1.25793E+17
apple,neutral,1.25792E+17
apple,neutral,1.25728E+17
apple,neutral,1.25727E+17
apple,neutral,1.25727E+17
apple,neutral,1.25727E+17
apple,neutral,1.25725E+17
apple,neutral,1.25725E+17
apple,neutral,1.25725E+17
apple,neutral,1.25721E+17
apple,neutral,1.25715E+17
apple,neutral,1.25708E+17
apple,neutral,1.25708E+17
apple,neutral,1.25706E+17
apple,neutral,1.25704E+17
apple,neutral,1.25699E+17
apple,neutral,1.25695E+17
apple,neutral,1.25695E+17
apple,neutral,1.25695E+17
apple,neutral,1.25693E+17
apple,neutral,1.25693E+17
apple,neutral,1.25692E+17
apple,neutral,1.25691E+17
apple,neutral,1.2569E+17
apple,neutral,1.25688E+17
apple,neutral,1.25687E+17
apple,neutral,1.25685E+17
apple,neutral,1.2568E+17
apple,neutral,1.25678E+17
apple,neutral,1.25674E+17
apple,neutral,1.2567E+17
apple,neutral,1.25667E+17
apple,neutral,1.25667E+17
apple,neutral,1.25667E+17
apple,neutral,1.25666E+17
apple,neutral,1.25665E+17
